,Source,Title,Content,Section,URL,Date
41,expansión,mercado pago recibir financiamiento jp morgan apoyar pyme mexicano,plataforma lograr acuerdo banco inversión 250 millón dólares apoyar pequeño negocio país .,economia,https://expansion.mx/economia/2024/09/18/mercado-pago-recibe-financiamiento-de-jp-morgan,18/09/2024
42,expansión,número súper rico disparar estados unidos chino,población chino menos 100 millón dólares cuenta haber duplicar último 10 año .,economia,https://expansion.mx/economia/2024/09/18/paises-con-mas-super-ricos,18/09/2024
43,expansión,infonavit manejar 2.4 billón pesos activo : carlos martínez,"fondo instituto haber aumentar aumento salarial , mayor aportación patronal , fiscalización empresa , programa regularización crédito .",economia,https://expansion.mx/economia/2024/09/18/cuanto-dinero-maneja-el-infonavit,18/09/2024
44,expansión,impacto nearshoring tendencia laboral metlifar méxico,"escasez talento calificado , importancia beneficio competitivo necesidad cultura organizacional sólido ser principal desafío enfrentar empresa",economia,https://expansion.mx/economia/2024/09/18/el-impacto-nearshoring-mexico-tendencias-laborales-metlife,18/09/2024
45,expansión,"sofipo ver oportunidad figura , pesar migración bancario","asociación mexicano sofipo ( ams ) considerar nuevo regulación , institución poder seguir crecer ayuda regulación tecnología .",economia,https://expansion.mx/economia/2024/09/18/sofipos-ven-oportunidades-en-su-figura-a-pesar-de-la-migracion-bancaria,18/09/2024
46,expansión,afor registrar ganancia agosto ; más alto 9 mes,"afor registrar plusvalía 231.284.6 millón pesos agosto , monto más alto noviembre año pasado .",economia,https://expansion.mx/economia/2024/09/17/afores-plusvalias-record-2024,18/09/2024
47,expansión,ser mercancía más importar méxico exterior,"país más compra méxico ser estados unidos , representar casi 43% total importación , seguido china , 20% japón , 3% .",economia,https://expansion.mx/economia/2024/09/17/estos-son-las-mercancias-que-mas-importa-mexico-desde-el-exterior,17/09/2024
48,expansión,sat obtener 191.506 mdp eficiencia recaudatorio 2024,"mayor eficiencia recaudatorio deber principalmente programa cumplimiento obligación , vigilancia profundo cobranza coactivo .",economia,https://expansion.mx/economia/2024/09/17/sat-obtiene-191-506-mdp-por-eficiencia-recaudatoria,17/09/2024
49,expansión,cet reducir rendimiento previo decisión banxico,"próximo semana , banco méxico ( banxico ) dar conocer decisión política monetario cet disminuir rendimiento plazo .",economia,https://expansion.mx/economia/2024/09/17/rendimientos-cetes-disminuyen,17/09/2024
50,expansión,gobierno sheinbaum necesitar nuevo política atraer inversión,"consumado desaparición proméxico , esfuerzo atraer inversión extranjero dividir . especialista cuestionar ente líder poder lograr él aún más .",economia,https://expansion.mx/economia/2024/09/17/sheinbaum-y-nearshoring-fortalecer-inversion-extranjera,17/09/2024
51,expansión,méxico eu acordar sader supervisar aguacate exportación,gobierno méxico estados unidos acordar transferencia responsabilidad agilizar comercio .,economia,https://expansion.mx/economia/2024/09/16/mexico-y-eu-acuerdan-que-sader-supervise-el-aguacate-para-exportacion,16/09/2024
52,expansión,no ser t-mec ; ser tratado comercial aguardar ebrard,"méxico tener potencial ampliar diversificar exportación , menos cinco tratado , además tener estados unidos canadá .",economia,https://expansion.mx/economia/2024/09/16/no-todo-t-mec-otros-tratados-aguardan-marcelo-ebrard,16/09/2024
53,expansión,"institución crédito incertidumbre reforma judicial , decir moody’s",pequeño mediano empresa enfrentar desaceleración crédito dar falta certeza jurídico institución financiero no bancario .,economia,https://expansion.mx/economia/2024/09/14/instituciones-credito-incertidumbre-reforma-judicial-moodys,14/09/2024
54,expansión,sequía impactar precio peso carne r : banxico,banco méxico destacar sequía provocar productor carne sacrificar ganado antes tiempo no perder peso ; llegar provocar inflación mediano plazo .,economia,https://expansion.mx/economia/2024/09/13/banxico-advierte-impacto-sequias-carne-de-res,13/09/2024
55,expansión,hr ratings bajo previsión crecimiento 1.4% méxico 2024,"agencia calificadoro ver ambiente incertidumbre cambio administración reforma amlo , también recortar pronóstico 2025 .",economia,https://expansion.mx/economia/2024/09/13/hr-ratings-baja-prevision-crecimiento-a-1-4-para-mexico,13/09/2024
56,expansión,gasolina magno ir segundo semana subsidio,"semana 14 20 septiembre , consumidor pagar 6.1752 pesos impuesto especial producción servicio ( ieps ) litro gasolina regular .",economia,https://expansion.mx/economia/2024/09/13/hacienda-quita-subsidio-gasolina-magna-segunda-semana,13/09/2024
57,expansión,banxico proyectar nearshoring méxico 2026 2030,"encuesta banco méxico , 41.3% empresa consultado estimar mayor beneficio proceso relocalización dar periodo .",economia,https://expansion.mx/economia/2024/09/13/banxico-proyecta-apogeo-del-nearshoring-en-mexico-entre-2026-y-2030,13/09/2024
58,expansión,fitch s&p descartar degradar calificación méxico reforma judicial,agencia calificadora ver finanza sólido esperar prudencia fiscal claudia sheinbaum .,economia,https://expansion.mx/economia/2024/09/12/descartan-degradar-calificacion-mexico-reforma-judicial,13/09/2024
59,expansión,"ser antonio martínez dagnino , jefe sat gobierno sheinbaum","antonio martínez dagnino llegar jefatura sat octubre 2022 , luego raquel buenrostro pasar tomar liderazgo secretaría economía .",economia,https://expansion.mx/economia/2024/09/12/quien-es-antonio-martinez-dagnino,12/09/2024
60,expansión,"pemex infonavit , ser octavio romero oropeza","presidenta electa , claudia sheinbaum , dar conocer romero oropeza estar frente instituto fondo nacional vivienda trabajador .",economia,https://expansion.mx/economia/2024/09/12/octavio-romero-oropeza-infonavit-pemex-claudia-sheinbaum,12/09/2024
61,expansión,bbva advertir reforma poder judicial socava estado derecho,análisis banco considerar perspectiva crecimiento económico méxico también poder deteriorar él .,economia,https://expansion.mx/economia/2024/09/12/bbva-advertencia-reforma-poder-judicial,12/09/2024
62,expansión,papel economía bienestar gobierno moderno,"economía bienestar priorizar salud felicidad persona , colocar valor nivel , incluso encima , indicador económico tradicional pib .",economia,https://expansion.mx/economia/2024/09/12/el-papel-de-la-economia-del-bienestar-en-los-gobiernos-modernos,12/09/2024
63,expansión,"salario , programa social remesa mantener consumo méxico","pese inflación mayor tasa interés , consumo privado méxico haber ser pilar economía , tendencia quedar tiempo , advertir analista .",economia,https://expansion.mx/economia/2024/09/12/inflacion-y-tasas-de-interes-consumo-en-mexico-se-mantiene,12/09/2024
64,expansión,moody's prever reforma judicial debilitar calidad crediticia méxico,"cambio sistema judicial perjudicarir futuro inversión nearshoring , decir agencia calificadoro .",economia,https://expansion.mx/economia/2024/09/11/moodys-reforma-judicial-calificacion-mexico,12/09/2024
65,expansión,coparmex advertir reforma judicial afectar proyecto clave economía,"organismo empresarial lamentar aprobación senado república , señalar ser decisión no tomar cuenta diferente voz .",economia,https://expansion.mx/economia/2024/09/11/reforma-judicial-coparmex,11/09/2024
66,expansión,peso mexicano mantener 20 unidad dólar,"aprobación reforma judicial baja inflación eu , moneda apreciar 1.48% frente 20.09 unidad dólar reportada cierre martes .",economia,https://expansion.mx/economia/2024/09/11/peso-mexicano-a-dolar-hoy-11-septiembre-cierre,11/09/2024
67,expansión,méxico ir facilitar respaldar inversión eu : marcelo ebrard,"luego aprobar reforma judicial , próximo secretario economía reviveír postear video red social decir integración dos economía avanzar paso acelerado .",economia,https://expansion.mx/economia/2024/09/11/marcelo-ebrard-facilitara-y-respaldara-inversiones-eu,11/09/2024
68,expansión,inversión extranjero caer estado más “ atractivos ” nearshoring,"falta energía eléctrico , escasez agua mano obra , además infraestructura rebasado transporte poner freno decisión inversión .",economia,https://expansion.mx/economia/2024/09/11/cae-inversion-extranjera-en-estados-norte-nearshoring,11/09/2024
69,expansión,"comce esperar inversión 48.000 mdd , pese reforma judicial","presidente consejo empresarial mexicano comercio exterior destacar prever inversión extranjero directo cierre 2024 40.000 millón dólares , 11% más respecto 2023 .",economia,https://expansion.mx/economia/2024/09/10/comce-inversiones-reforma-judicial,10/09/2024
70,expansión,"inflación cede , banxico enfrentar más reto bajar tasa interés",volatilidad tipo cambio generado avance reforma judicial representar freno banco central bajar tasa interés referencia .,economia,https://expansion.mx/economia/2024/09/10/inflacion-cede-banxico-enfrenta-retos-antes-de-bajar-tasas,10/09/2024
71,expansión,rendimiento cet tocar nivel más bajo enero,rendimiento cet 28 día tener tasa más bajo enero pasado expectativa banxico hacer más recort tasa referencia .,economia,https://expansion.mx/economia/2024/09/10/cetes-rendimiento-bajo-28-dias-caen,10/09/2024
72,expansión,mexico necesitar política industrial acordar economía actual : imco,"centro investigación apuntar último 20 año , valor agregado producción exportación manufacturero haber estancar .",economia,https://expansion.mx/economia/2024/09/10/mexico-politica-industrial-economia-imco,10/09/2024
73,expansión,ser audiencia querer conquistar iphone 16,"apple ser consciente usuario iphone 15 difícilmente ir renovar smartphone , haber segmento poder seducir .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/20/iphone-16-esta-es-la-audiencia-que-quiere-conquistar,20/09/2024
74,expansión,microsoft usar energía nuclear alimentar inteligencia artificial,acuerdo microsoft constellation energy permitir reactivar unidad planta nuclear threir mile island cubrir creciente necesidad energético .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/20/microsoft-energia-nuclear-inteligencia-artificial,20/09/2024
75,expansión,onu formular siete recomendación regular ia,onu crear año pasado órgano consultivo 39 miembro abordar problema regulación internacional ia .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/20/la-onu-formula-siete-recomendaciones-para-regular-la-ia,20/09/2024
76,expansión,caso caliente tv : anunciar apuesta transmitir champions league,compañía haber entrar ‘ guerra streaming deportivo ’ captar parte nicho mercado consolidar principal negocio : apuesta .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/20/el-caso-de-caliente-tv-de-anunciar-apuestas-a-transmitir-la-champions-league,20/09/2024
77,expansión,"ia decidir ser no apto trabajo , ¿ hacer ver ?","ia sí haber demostrar poder ser aliada espacio aplicar , sesgo poder presentar aún ser inconveniente .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/20/la-ia-decide-si-eres-o-no-apto-para-un-trabajo-que-hacer-para-que-te-vea,20/09/2024
78,expansión,amazon prime mgm studio unir mpa,empresa entretenimiento unir netflix paramount pictur .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/amazon-prime-y-mgm-studios-se-unen-a-la-mpa,19/09/2024
79,expansión,amazon lanzar nuevo bot ayudar crecer venta,empresa dar conocer amelia obtener dato venta inventario negocio estar plataforma .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/amazon-lanza-un-nuevo-bot-que-te-ayudara-a-crecer-las-ventas,19/09/2024
80,expansión,playstation lanza edición limitado aspecto noventero,"consola evocar aspecto primero equipo , lanzado sony 1994 , formar parte celebración 30 año .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/playstation-lanza-edicion-limitada-30-aniversario,19/09/2024
81,expansión,usuario reportar alerta sísmico nunca llegar celular,ift haber asegurar hoy empresa enviarir mensaje emergencia sismos nunca llegar . telcel asegurar alerta depender regulador .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/por-que-no-me-llego-mensaje-alerta-sismica-celular,19/09/2024
82,expansión,televisaunivision nombra nuevo ceo exdirectivo google,"tratar daniel alegre , sustitución wade davis , contar amplio experiencia empresa tecnología trabajar comunidad hispano eu , méxico américa latino .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/televisaunivision-nuevo-ceo-exdirectivo-de-google,19/09/2024
83,expansión,inversión conectividad no caer pese política judicial : neutral networks,"ceo compañía neutral networks , enfocado infraestructura crítico , decir necesidad conectividad nivel usuario empresa ser más fuerte agenda política .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/reforma-judicial-riesgo-confianza-invertir-telecomunicaciones,19/09/2024
84,expansión,nintendo the pokémon company demandar creador palworld,"empresa japonés iniciar acción legal contra pocketpair , debido infracción patente desarrollar llamado “ pokémon arma ” .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/nintendo-y-the-pokemon-company-demandan-al-creador-de-palworld,19/09/2024
85,expansión,televisaunivisión sustituir wade davis director general,empresa decidir sustituir davis daniel alegre debido resultado compañía caer debajo expectativa interno .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/18/televisaunivision-sustituira-a-wade-davis-como-director-general,19/09/2024
86,expansión,youtube presentar io hacer video ganar ‘ más ’ dinero,empresa llevar cabo made on youtubar evento también señalar número creador obtener mayor parte ingreso venir tv .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/18/youtube-presenta-ia-para-hacer-videos-y-ganar-mas-dinero,18/09/2024
87,expansión,ia generativo transformar operación ingreso empresarial,"uso ia generativo haber crecer sector , impulsar innovación facilitar nuevo forma operar organización .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/18/ia-generativa-transforma-operacion-e-ingresos-empresariales,18/09/2024
88,expansión,amazon agregar paypal método pago pedido comprar prime,"nuevo opción estar disponible usuario realizar compra sitios web tercero , membresía prime .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/18/amazon-agrega-a-paypal-como-metodo-de-pago-prime,18/09/2024
89,expansión,cfe telecom perfilar nuevo ceo impulsar proyecto internet,"dos fuente conocimiento tema , interior compañía haber poner mesa nombre emiliano calderón mercado ser nuevo ceo estatal telecomunicación .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/18/nuevo-director-genera-general-de-cfe-telecom-quien-suena,18/09/2024
90,expansión,google salir multa antimonopolio 1.670 mmd,caso comenzar supuesto dominio anticompetitivo empresa mercado publicidad línea .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/18/google-se-salva-de-una-multa-presunto-monopolio,18/09/2024
91,expansión,e-commerce chino conquista bolsa valor,"dueño alibar , temu conquistar e-commerce mundo , diversificar negocio .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/18/el-e-commerce-chino-conquista-las-bolsas-de-valores,18/09/2024
92,expansión,¿ funcionar canje teléfono mercado libre ?,"mercado libre lanzar nuevo programa llamado trade smartphón , poder canjear antiguo celular modelo nuevo .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/17/canje-de-telefonos-mercado-libre,18/09/2024
