,Source,Title,Content,Section,URL,Date
17,la jornada,carlos fernández-vega : méxico sa,"lópez obrador ser cuarto sexenio hilo : ricardo salinas pliego ( marrullero , chantajista hábil maicear “ impartidor justicia ” ) lograr evadir fisco mantener saldar voluminoso adeudo fiscal , acumular principio siglo . barón hacer fácil vicente fox , felipe calderón enrique peña nieto , consentir , dejar hacer querer , tabasqueño topó pared , , juicio juicio amparo amparo , poder posponer pago obligación .",economia,https://www.jornada.com.mx/2024/09/24/opinion/019o1eco?partner=rss,24/09/2024
18,la jornada,cotizar peso prácticamente cambio espera recorte tasa bdem,"ahora incógnita política monetario méxico ser recorte tasa referencia cuarto medio punto porcentual , banco méxico ( bdem ) despejar jueves . tanto , peso mexicano operar ayer cautela .",economia,https://www.jornada.com.mx/2024/09/24/economia/019n2eco?partner=rss,24/09/2024
19,la jornada,enrique galván ochoa : dinero,"haber cumplir pronóstico chumel sentido gobierno izquierda dilapidacer reserva internacional dólar banco méxico , hoy estar cero . embargo , día terminar gobierno presidente andrés manuel lópez obrador , marcan nivel histórico 225 mil 109 millón dólares . aumentar sexenio 51 mil 500 millón , comparamos dejar último presidente priísmo ( ver gráfico ) . temor chumelino avivar ser designar gobernadora banco central joven economista victoria rodríguez cejo , ser funcionaria secretaría hacienda ; es decir , depender directamente amlo . , banco central ir ir pique , suceder contrario . más bien haber analizar desempeño ex gobernadores guillermo ortiz agustín carstens . tiempo , argumento mantener flote cotización peso frente dólar , estar vender dólares reserva banco comercial . dato curioso : informar cuantía venta precio , no ser comprador . mecanismo drenar recurso , modo , tal vez , reserva ser doble ser hoy . cierto , inai negar dar información ciudadano preguntar identidad banquero beneficiado .",economia,https://www.jornada.com.mx/2024/09/24/opinion/006o1eco?partner=rss,24/09/2024
20,la jornada,no haber inconstitucionalidad cobro sat empresa salinas pliego : amlo,"resolución dos expediente presunto evasión fiscal empresa ricardo salinas pliego monto 35 mil millón pesos , presidente andrés manuel lópez obrador considerar supremo corte justicia nación ya no poder involucrar él fondo litigio toda vez instancia correspondiente confirmar existir adeudo fiscal firma servicio administración tributario , no haber posible interpretación inconstitucionalidad .",economia,https://www.jornada.com.mx/2024/09/24/economia/018n3eco?partner=rss,24/09/2024
21,la jornada,"amlo , mejora raquítica pensión gestión pasado","sexenio presidente andrés manuel lópez obrador , pensión llamado generación aforar pasar apenas 30 ciento último salario trabajador promedio mayor 70 ciento , producto serie reforma legislativo poner centro asalariado , situación no haber suceder administración .",economia,https://www.jornada.com.mx/2024/09/24/economia/020n1eco?partner=rss,24/09/2024
22,la jornada,recaudar sat seis año 3.5 billón pesos,"sexenio estar concluir , servicio administración tributario ( sat ) recaudar 3.5 billón pesos auditoría promoción cumplimiento , representar 2.3 billón pesos más sexenio anterior crecimiento real 120.2 ciento agosto año .",economia,https://www.jornada.com.mx/2024/09/24/economia/017n2eco?partner=rss,24/09/2024
23,la jornada,miguel pineda : negocio empresa,"diferencia regularmente pensar , no ser producción marcar desarrollo demanda creciente bien servicio . , sociedad no consumir tender quedar él estancado .",economia,https://www.jornada.com.mx/2024/09/24/opinion/018o1eco?partner=rss,24/09/2024
24,la jornada,estancar producción grano sexenio,"producción grano oleaginosa méxico haber incrementar 37 ciento entrada vigor tratado libre comercio américa norte ( tlcan ) , actualmente tratado méxico , estados unidos canadá ( t-mec ) , fecha ; embargo , sexenio crecimiento haber estancar , revelar dato oficial .",economia,https://www.jornada.com.mx/2024/09/24/economia/017n1eco?partner=rss,24/09/2024
25,la jornada,repuntar julio economía : inegi,"economía mexicano crecer más esperado julio , debido incremento ‘ inusual ’ sector agrícola , ganadero pesca , revelar instituto nacional estadística geografía ( inegi ) .",economia,https://www.jornada.com.mx/2024/09/24/economia/019n1eco?partner=rss,24/09/2024
26,la jornada,"servicio salud , 50.4 millón mexicano , afirmar coneval","méxico , 50.4 millón persona carecer acceso servicio salud , representar 39.1 ciento población , destacar alido marcela gutiérrez landeros , coordinadora general análisis pobreza consejo nacional evaluación política desarrollo social ( coneval ) .",economia,https://www.jornada.com.mx/2024/09/24/economia/018n1eco?partner=rss,24/09/2024
27,la jornada,sict entregar 549 obra carretero,"programa carretero echar andar administración presidente andrés manuel lópez obrador beneficiar 55 millón habitante forma directo . además , 549 obra realizado , representar 227 mil 464 millón pesos , ser casi ciento producto interno bruto ( pib ) , informar jorge nuño lara , titular secretaría infraestructura , comunicación transporte ( sict ) .",economia,https://www.jornada.com.mx/2024/09/24/economia/018n2eco?partner=rss,24/09/2024
28,la jornada,"acierto sat , auditoría grande causante : analista",fiscalizar primero grande contribuyente ahí hacer él resto causante ser estrategia más exitoso servicio administración tributario ( sat ) evitar ingreso sustentar erario cayerir administración .,economia,https://www.jornada.com.mx/2024/09/24/economia/020n2eco?partner=rss,24/09/2024
29,expansión,mexicano gastar 12% más bebida energético,dato kantar mostrar último año haber aumentar tanto número litro comprado precio tipo bebida .,economia,https://expansion.mx/economia/2024/09/24/mexicanos-gastan-12-mas-en-bebidas-energeticas,24/09/2024
30,expansión,trump amago arancel 100% auto entrar frontera méxico,candidato presidencial decir único manera librar cuota ser querer construir planta estados unidos .,economia,https://expansion.mx/economia/2024/09/24/trump-amaga-arancel-100-autos-entren-frontera-mexico,24/09/2024
31,expansión,"cet dos año reducir rendimiento dígito , anticipar recorte banxico","plazo cet reducir ganancia , plazo dos año ofrecer tasa más bajo 9.92% , espera banxico hacer nuevo recorte .",economia,https://expansion.mx/economia/2024/09/24/cetes-a-dos-anos-reducen-rendimientos-a-un-digito-anticipa-recorte-de-banxico,24/09/2024
32,expansión,openbank lanza lista espera cliente mexicano,openbank méxico abrir sitio web lista espera usuario querer acceder oferta nuevo banco digital .,economia,https://expansion.mx/economia/2024/09/24/openbank-lanza-lista-de-espera-para-clientes-mexicanos,24/09/2024
33,expansión,banco mundial logra récord 56.000 mdd inversión cfi,"ejercicio financiero finalizar julio 2025 , banco mundial buscar centrar esfuerzo infraestructura , particularmente carretera transporte .",economia,https://expansion.mx/economia/2024/09/24/banco-mundial-creditos-cfi-record-56-000-mdd,24/09/2024
34,expansión,chino presentar medida relajación monetario reactivar economía,"banco popular china recortar tipo interés operación doble siete día 0.2 punto porcentual , 1.5% .",economia,https://expansion.mx/economia/2024/09/24/china-presenta-medidas-reactivacion-de-economia,24/09/2024
35,expansión,"inflación seguir baja , primero mitad septiembre ubicar 4.66%","índice subyacente terminar primero quincena septiembre 3.95% no subyacente 6.73% , acuerdo dato publicado inegi .",economia,https://expansion.mx/economia/2024/09/24/inflacion-en-mexico-sigue-a-la-baja-inpc-septiembre,24/09/2024
36,expansión,"fomentar vivienda interés social eliminar corrupción , reto infonavit","analista señalar instituto tener pendiente materia avanzar digitalización agilización trámite , así mejorar rendimiento subcuenta vivienda .",economia,https://expansion.mx/economia/2024/09/24/pendientes-logros-infonavit,24/09/2024
37,expansión,denunciar visa monopolio estados unidos,"departamento justicia estados unidos buscar denunciar empresa monopolio mercado tarjeta débito , acuerdo reporte blomberg .",economia,https://expansion.mx/economia/2024/09/23/denuncian-a-visa-por-monopolio-en-estados-unidos,24/09/2024
38,expansión,empresa reactivar anuncio inversión ; confiar sheinbaum,"detener anuncio importante inversión reforma judicial , americar society of mexico informar próximo fecha retomar , cautela .",economia,https://expansion.mx/economia/2024/09/23/empresas-de-eu-reactivaran-anuncios-de-inversion-confian-en-sheinbaum,23/09/2024
39,expansión,endeudamiento mexicano exterior representar 35% pib,banco méxico ( banxico ) dar conocer segundo trimestre año reducir endeudamiento mundo 42% reportado primero trimestre .,economia,https://expansion.mx/economia/2024/09/23/deuda-de-mexicanos-en-el-exterior-representa-35-del-pib,23/09/2024
40,expansión,auditoría dar ingreso 3.5 billón pesos sat,"recurso , 1426 billón pesos obtener auditoría grande contribuyente , informar fisco .",economia,https://expansion.mx/economia/2024/09/23/auditorias-dan-al-sat-ingresos-por-3-5-billones-de-pesos,23/09/2024
41,expansión,economía mexicano crecer 0.6% julio,actividad primario encabezar crecimiento económico país séptimo mes año .,economia,https://expansion.mx/economia/2024/09/23/economia-mexicana-crece-tercer-mes-consecutivo,23/09/2024
42,expansión,jubilación digno complicar vez más mexicano,"quinto parte empleado país contemplar jubilar él 66 año más , 86% admitir ahorrar menos deber hacer él actualidad .",economia,https://expansion.mx/economia/2024/09/23/jubilacion-digna-se-complica-para-los-mexicanos,23/09/2024
43,expansión,plan sustituir importación asia nearshoring tornar difícil,"primero siete mes año , importación méxico asia alcanzar 141.219 millón dólares ; china representar 51% total .",economia,https://expansion.mx/economia/2024/09/23/plan-sustituir-importaciones-asia-nearshoring-dificil,23/09/2024
44,expansión,carlos slim criticar sistema pensión méxico pedir combatir pobreza,hombre más rico méxico decir recurso recibir actualmente mayor 65 año deber usar él sacar 6 millón persona pobreza extremo .,economia,https://expansion.mx/economia/2024/09/22/carlos-slim-critica-pensiones,22/09/2024
45,expansión,anuncio inversión méxico sumar 59.900 mdd primero nueve mes 2024,secretaría economía identifico 197 anuncio público enero septiembre . estados unidos encabezar anuncio .,economia,https://expansion.mx/economia/2024/09/22/anuncios-de-inversion-en-mexico-suman-59-900-mdd-en-primeros-nueve-meses-de-2024,22/09/2024
46,expansión,chino sufrir exceso ... leche,"mercado leche china enfrentar situación complicado exceso oferta , bajo demanda pérdida millonario .",economia,https://expansion.mx/economia/2024/09/20/china-sufre-por-exceso-de-leche,20/09/2024
47,expansión,"eu pedir "" implementación riguroso "" plan certificación aguacate méxico","venta aguacate mexicano estados unidos haber disparar 48% 2019 , alcanzar valor más 3.000 millón dólares año pasado .",economia,https://expansion.mx/economia/2024/09/20/eu-implementacion-rigurosa-certificacion-aguacate-mexico,20/09/2024
48,expansión,banquero pedir evitar arbitraje regulatorio licencia bancario,presidente abm decir producto ofrecer institución financiero deber tener regulación igual mantener incentivo inversión país .,economia,https://expansion.mx/economia/2024/09/20/banqueros-evitar-arbitraje-regulatorio-licencias-bancarias,20/09/2024
49,expansión,banquero esperar ley secundaria reforma judicial dar certidumbre,"aprobación reforma poder judicial , banquero esperar ley secundario afinar detalle permitir reforma "" exitoso "" .",economia,https://expansion.mx/economia/2024/09/20/banqueros-leyes-secundarias-certidumbre-reforma-judicial,20/09/2024
50,expansión,eliminación subsidio gasolina impedir baja precio,"medida disminución estímulo fiscal obedecer más necesidad incrementar recaudación impuesto reducir déficit fiscal , considerar especialista .",economia,https://expansion.mx/economia/2024/09/20/por-que-no-baja-el-precio-de-la-gasolina-en-mexico,20/09/2024
51,expansión,méxico impugnacer fallo determinar pago 37 mdd odyssey marine exploration,"empresa estadounidense ganar arbitraje internacional méxico , considerar semarnat negar arbitrariamente permiso proyecto minero marino bajo california sur .",economia,https://expansion.mx/economia/2024/09/19/mexico-impugnara-fallo-pago-de-37-mdd-odyssey-marine,20/09/2024
52,expansión,24% crédito hipotecario ser cofinanciar infonavit fovissste,"asociación banco méxico decir enero julio año , 16.100 crédito haber dar banca haber tener cofinanciamiento instituto trabajador .",economia,https://expansion.mx/economia/2024/09/19/creditos-hipotecarios-cofinanciados-infonavit-fovissste,19/09/2024
53,expansión,"yellir considerar "" señal mucho positivo "" recorte tasa fed","medida "" reflejar confianza parte fed inflación ceder estar camino meta 2% ( anual ) "" , expresar secretaria tesoro eu .",economia,https://expansion.mx/economia/2024/09/19/yellen-considera-senal-muy-positiva-recorte-de-tasas-de-fed,19/09/2024
54,expansión,cnbv buscar regular report ciberseguridad,regulador buscar empresa ofrecer servicio financiero der homologar criterio reportar haber ser víctima ataque cibernético .,economia,https://expansion.mx/economia/2024/09/19/la-cnbv-buscara-regular-reportes-de-ciberseguridad,19/09/2024
55,expansión,recorte fed dar margen maniobra banco méxico,"decisión política monetario banco central estadounidense , banxico tener oportunidad mantener amplio diferencial tasa , asegurar analista .",economia,https://expansion.mx/economia/2024/09/19/recorte-fed-margen-maniobra-banxico-politica-monetaria,19/09/2024
56,expansión,claudia sheinbaum reunir empresario estados unidos octubre,"medio voz empresarial decir inversión haber detener reforma judicial , marcelo ebrard anunciar asistencia próximo presidenta méxico ceo dialoguir .",economia,https://expansion.mx/economia/2024/09/18/ebrard-anuncia-sheinbaum-reunion-empresas-de-eu,18/09/2024
57,expansión,¿ haber mayor brecha salarial género méxico ?,"banxico realizar análisis brecha salarial género región méxico , resultado demostrar norte ser haber mayor diferencia remuneración hombre mujer .",economia,https://expansion.mx/economia/2024/09/18/brecha-salarial-por-genero-en-mexico,18/09/2024
58,expansión,¿ ser importante tener seguro negocio ?,"seguro no solo cubrir daño material , también poder asegurar continuidad operación caso siniestro , destacar amis .",economia,https://expansion.mx/economia/2024/09/18/por-que-es-importante-tener-un-seguro-para-tu-negocio,18/09/2024
59,expansión,peligrar economía méxico trump gana cumplir arancel : moody's,agencia calificadoro anticipar economía mexicano sufrir recesión 2025 mayor inflación .,economia,https://expansion.mx/economia/2024/09/18/economia-de-mexico-peligra-recesion-si-gana-trump,18/09/2024
60,expansión,rappicard alcanzar 5.107 millón pesos cartera crédito,empresa resaltar partir estrategia ser ofrecer proceso solicitud aprobación solo dos minuto entrega tarjeta físico 30 minuto .,economia,https://expansion.mx/economia/2024/09/18/rappicard-alcanza-5107-mdp-cartera-de-credito,18/09/2024
61,expansión,"fed bajar tasa medio punto porcentual ; aducir "" confianza "" control inflación",responsable política monetario prever tipo referencia reserva federal caer medio punto porcentual final año .,economia,https://expansion.mx/economia/2024/09/18/fed-baja-tasas-medio-punto-porcentual-aduce-confianza-en-control-de-inflacion,18/09/2024
62,expansión,mercado pago recibir financiamiento jp morgan apoyar pyme mexicano,plataforma lograr acuerdo banco inversión 250 millón dólares apoyar pequeño negocio país .,economia,https://expansion.mx/economia/2024/09/18/mercado-pago-recibe-financiamiento-de-jp-morgan,18/09/2024
63,expansión,número súper rico disparar estados unidos chino,población chino menos 100 millón dólares cuenta haber duplicar último 10 año .,economia,https://expansion.mx/economia/2024/09/18/paises-con-mas-super-ricos,18/09/2024
64,expansión,infonavit manejar 2.4 billón pesos activo : carlos martínez,"fondo instituto haber aumentar aumento salarial , mayor aportación patronal , fiscalización empresa , programa regularización crédito .",economia,https://expansion.mx/economia/2024/09/18/cuanto-dinero-maneja-el-infonavit,18/09/2024
65,expansión,impacto nearshoring tendencia laboral metlifar méxico,"escasez talento calificado , importancia beneficio competitivo necesidad cultura organizacional sólido ser principal desafío enfrentar empresa",economia,https://expansion.mx/economia/2024/09/18/el-impacto-nearshoring-mexico-tendencias-laborales-metlife,18/09/2024
66,expansión,"sofipo ver oportunidad figura , pesar migración bancario","asociación mexicano sofipo ( ams ) considerar nuevo regulación , institución poder seguir crecer ayuda regulación tecnología .",economia,https://expansion.mx/economia/2024/09/18/sofipos-ven-oportunidades-en-su-figura-a-pesar-de-la-migracion-bancaria,18/09/2024
67,expansión,afor registrar ganancia agosto ; más alto 9 mes,"afor registrar plusvalía 231.284.6 millón pesos agosto , monto más alto noviembre año pasado .",economia,https://expansion.mx/economia/2024/09/17/afores-plusvalias-record-2024,18/09/2024
68,expansión,ser mercancía más importar méxico exterior,"país más compra méxico ser estados unidos , representar casi 43% total importación , seguido china , 20% japón , 3% .",economia,https://expansion.mx/economia/2024/09/17/estos-son-las-mercancias-que-mas-importa-mexico-desde-el-exterior,17/09/2024
69,expansión,sat obtener 191.506 mdp eficiencia recaudatorio 2024,"mayor eficiencia recaudatorio deber principalmente programa cumplimiento obligación , vigilancia profundo cobranza coactivo .",economia,https://expansion.mx/economia/2024/09/17/sat-obtiene-191-506-mdp-por-eficiencia-recaudatoria,17/09/2024
70,expansión,cet reducir rendimiento previo decisión banxico,"próximo semana , banco méxico ( banxico ) dar conocer decisión política monetario cet disminuir rendimiento plazo .",economia,https://expansion.mx/economia/2024/09/17/rendimientos-cetes-disminuyen,17/09/2024
71,expansión,gobierno sheinbaum necesitar nuevo política atraer inversión,"consumado desaparición proméxico , esfuerzo atraer inversión extranjero dividir . especialista cuestionar ente líder poder lograr él aún más .",economia,https://expansion.mx/economia/2024/09/17/sheinbaum-y-nearshoring-fortalecer-inversion-extranjera,17/09/2024
72,expansión,méxico eu acordar sader supervisar aguacate exportación,gobierno méxico estados unidos acordar transferencia responsabilidad agilizar comercio .,economia,https://expansion.mx/economia/2024/09/16/mexico-y-eu-acuerdan-que-sader-supervise-el-aguacate-para-exportacion,16/09/2024
73,expansión,no ser t-mec ; ser tratado comercial aguardar ebrard,"méxico tener potencial ampliar diversificar exportación , menos cinco tratado , además tener estados unidos canadá .",economia,https://expansion.mx/economia/2024/09/16/no-todo-t-mec-otros-tratados-aguardan-marcelo-ebrard,16/09/2024
74,expansión,"institución crédito incertidumbre reforma judicial , decir moody’s",pequeño mediano empresa enfrentar desaceleración crédito dar falta certeza jurídico institución financiero no bancario .,economia,https://expansion.mx/economia/2024/09/14/instituciones-credito-incertidumbre-reforma-judicial-moodys,14/09/2024
75,expansión,sequía impactar precio peso carne r : banxico,banco méxico destacar sequía provocar productor carne sacrificar ganado antes tiempo no perder peso ; llegar provocar inflación mediano plazo .,economia,https://expansion.mx/economia/2024/09/13/banxico-advierte-impacto-sequias-carne-de-res,13/09/2024
76,expansión,hr ratings bajo previsión crecimiento 1.4% méxico 2024,"agencia calificadoro ver ambiente incertidumbre cambio administración reforma amlo , también recortar pronóstico 2025 .",economia,https://expansion.mx/economia/2024/09/13/hr-ratings-baja-prevision-crecimiento-a-1-4-para-mexico,13/09/2024
77,expansión,gasolina magno ir segundo semana subsidio,"semana 14 20 septiembre , consumidor pagar 6.1752 pesos impuesto especial producción servicio ( ieps ) litro gasolina regular .",economia,https://expansion.mx/economia/2024/09/13/hacienda-quita-subsidio-gasolina-magna-segunda-semana,13/09/2024
78,expansión,banxico proyectar nearshoring méxico 2026 2030,"encuesta banco méxico , 41.3% empresa consultado estimar mayor beneficio proceso relocalización dar periodo .",economia,https://expansion.mx/economia/2024/09/13/banxico-proyecta-apogeo-del-nearshoring-en-mexico-entre-2026-y-2030,13/09/2024
79,expansión,ift prever publicar nuevo medida regulatoria américa móvil noviembre,regulador tener obligación revisar dos año medida regulatoria compañía controlado carlos slim verificar haber generar competencia telecomunicación .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/24/ift-preve-publicar-nuevas-medidas-regulatorias-america-movil,24/09/2024
80,expansión,ift pedir 1.680 mdp presupuesto pese reforma eliminar autónomo,regulador asegurar partida solicitar hacienda ser ser aprobar año incluso más bajo tomar cuenta inflación .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/24/ift-pedira-1-680-mdp-de-presupuesto-pese-a-reforma,24/09/2024
81,expansión,meta sumar voz john cenir chatbot,nuevo función audio ofrecer usuario opción seleccionar voz asistente digital .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/24/meta-sumara-voces-como-la-de-john-cena-a-su-chatbot,24/09/2024
82,expansión,microsoft confiar méxico ; invertir 1.300 mdd ampliar alcance ia,"ceo compañía , satyar nadella , destacar capital ser mejorar capacidad nube ia región .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/24/microsoft-invertira-1-300-mdd-mexico-ampliar-alcance-ia,24/09/2024
83,expansión,guía elegir mejor antivirus celular,ataque teléfono inteligente vez ser más común aquí decir deber tener cuenta hora elegir mejor protección .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/24/guia-para-elegir-el-mejor-antivirus-para-tu-celular,24/09/2024
84,expansión,ia ayuda industria ahorrar 35.000 dólares hora,"través sensor software ia , empresa tractian haber lograr rastrear sonido máquina interpretarla posible falla técnico .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/24/asi-ayuda-ia-industrias-ahorrar-hasta-35-000-dolares,24/09/2024
85,expansión,netflix prime video amazon liderar queja streaming,"agosto año , ambos empresa recibir inconformidad parte usuario cobro indebido alteración precio , asegurar profeco expansión través transparencia .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/23/plataformas-de-streaming-con-mas-quejas-profeco,23/09/2024
86,expansión,¿ ser funcionar nuevo categoría canal whatsapp ?,"nuevo organización directorio canales , whatsapp pretender hacer más sencillo navegación usuario .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/23/nuevas-categorias-de-canales-en-whatsapp,23/09/2024
87,expansión,"intel , nuevo objeto deseo industria tech","empresa pionero industria chip haber ser objeto nuevo rumor posible adquisición parte qualcomm , así inversión firma capital .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/23/intel-el-nuevo-objeto-del-deseo-en-la-industria-tech,23/09/2024
88,expansión,"india , país querer ser potencia industria semiconductor","estados unidos india anunciar alianza construir planta chip país , gobierno bidir definir “ punto inflexión ” .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/23/india-quiere-ser-potencia-en-la-industria-de-semiconductores,23/09/2024
89,expansión,amlo buscar convertir cfe telecom empresa público,"iniciativa reforma querer cfe teit ser principal compañía proveer internet país , respecto competidor , cambiar estatu estatal público .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/23/amlo-busca-convertir-a-cfe-telecom-en-una-empresa-publica,23/09/2024
90,expansión,cfe telecom perfilar nuevo ceo impulsar proyecto internet,"dos fuente conocimiento tema , interior compañía haber poner mesa nombre emiliano calderón mercado ser nuevo ceo estatal telecomunicación .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/22/cfe-telecom-perfila-nuevo-ceo,22/09/2024
91,expansión,caliente pasar anunciar apuesta transmitir champions league,compañía haber entrar ‘ guerra streaming deportivo ’ captar parte nicho mercado consolidar principal negocio : apuesta .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/22/caliente-champions-league,22/09/2024
92,expansión,ser audiencia querer conquistar iphone 16,"apple ser consciente usuario iphone 15 difícilmente ir renovar smartphone , haber segmento poder seducir .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/20/iphone-16-esta-es-la-audiencia-que-quiere-conquistar,20/09/2024
93,expansión,microsoft usar energía nuclear alimentar inteligencia artificial,acuerdo microsoft constellation energy permitir reactivar unidad planta nuclear threir mile island cubrir creciente necesidad energético .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/20/microsoft-energia-nuclear-inteligencia-artificial,20/09/2024
94,expansión,onu formular siete recomendación regular ia,onu crear año pasado órgano consultivo 39 miembro abordar problema regulación internacional ia .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/20/la-onu-formula-siete-recomendaciones-para-regular-la-ia,20/09/2024
