,Source,Title,Content,Section,URL,Date
10,la jornada,brasil ! brasil ! revelar visión vibrante modernismo,"berna . exposición brasil ! brasil ! : the birth of modernism ( ¡ brasil ! ¡ brasil ! : nacimiento modernismo0 , inaugurado zentrum paul klee , ofrecer visión vibrante movimiento artístico país sudamericano largo obra 10 artista , cinco autodidacta poco conocido internacionalmente . 130 obra expuesto haber salir brasil primero vez . muestra coincidir temáticamente bienal venecia , más mitad artista aquí presente también participar .",cultura,https://www.jornada.com.mx/2024/09/22/cultura/a02n1cul?partner=rss,22/09/2024
11,la jornada,secretario arte cultura morena rendir informe actividad,"secretario arte cultura comité ejecutivo nacional ( cen ) morena , tomás pliego calvo , indicar medio participación 22 comisión estatal arte cultura , artista , creador , promotor , gestor cultural , colectivo cooperativo , organizado partir plan acción secretaría , “ realizar tarea actividad defensa cuarto transformación ( 4 t ) , promover cultura incluyente equitativo luchar lucha clasismo , racismo , machismo fascismo ” .",cultura,https://www.jornada.com.mx/2024/09/22/cultura/a03n2cul?partner=rss,22/09/2024
12,la jornada,entusiasta asistente osm festejar isla 114 año unam,"rugido puma resonar volumen sábado isla ciudad universitario ( cu ) , universidad nacional autónomo méxico ( unam ) celebrar 114 aniversario concierto memorable cargo orquesta sinfónico minería ( osm ) .",cultura,https://www.jornada.com.mx/2024/09/22/cultura/a03n1cul?partner=rss,22/09/2024
13,la jornada,tomar cuenta,"semana iniciar dar conocer report , inflación , venta menudeo , indicador actividad económico , balanza comercial anuncio política monetario , .",economia,https://www.jornada.com.mx/2024/09/22/economia/015n3eco?partner=rss,22/09/2024
14,la jornada,impulsar cre infraestructuro auto eléctrico,"disposición administrativo materia electromovilidad emitido comisión regulador energía ( cre ) no sólo impulsar desarrollo infraestructura uso automóvil eléctrico híbridos , también ordenamiento sistema eléctrico nacional ( sen ) , acuerdo regulador .",economia,https://www.jornada.com.mx/2024/09/22/economia/015n2eco?partner=rss,22/09/2024
15,la jornada,"joseph e. stiglitz , kevin p. gallagher , martín guzmán marilou uy especial jornada : fmi deber poner fin destructivo recargo",,economia,https://www.jornada.com.mx/2024/09/22/economia/014a1eco?partner=rss,22/09/2024
16,la jornada,eu prohibir software hardwarir chino vehículo,"washington . departamento comercio estados unidos proponer lunes prohibir software hardware chino vehículo conectado autónomo carretera país debido preocupaciones seguridad nacional , decir fuente reuters .",economia,https://www.jornada.com.mx/2024/09/22/economia/014n1eco?partner=rss,22/09/2024
17,la jornada,cifra verde,"* llave programa planeación ciudad inteligente verde , bicicleta haber recuperar relevancia proyecto urbano .",economia,https://www.jornada.com.mx/2024/09/22/economia/013n2eco?partner=rss,22/09/2024
18,la jornada,tribunal dar 5 día x validar representante legal brasil,"río janeiro . , red social nombrar representante legal brasil , exigencia volver funcionar país , seguir suspendido cumplir requisito judicial . tribunal supremo brasil dar plataforma social x , propiedad elon musk , cinco día presentar documento validir nuevo representante legal país , mostrar sábado decisión judicial .",economia,https://www.jornada.com.mx/2024/09/22/economia/014n2eco?partner=rss,22/09/2024
19,la jornada,"seguridad energético , amenazado nivel mundial tensión geopolítica : wef","transición energético nivel global observar avance , particular economía desarrollado , así china brasil . no obstante , equidad haber retroceder tensión geopolítica causar incertidumbre seguridad energético , revelar informe foro económico mundial ( wef , sigla inglés ) .",economia,https://www.jornada.com.mx/2024/09/22/economia/015n1eco?partner=rss,22/09/2024
20,la jornada,imperio bicicleta recuperar terreno pekín,"pekín . recién llegado pekín poder tener paranoia , confundido certeza , ser atropellar . más temprano tarde auto , bicicleta , motocicleta triciclo poder dar él empujón dejar él costado acera sobar él raspón risa asombro , buscar curita tienda conveniencia .",economia,https://www.jornada.com.mx/2024/09/22/economia/013n1eco?partner=rss,22/09/2024
21,expansión,carlos slim criticar sistema pensión méxico pedir combatir pobreza,hombre más rico méxico decir recurso recibir actualmente mayor 65 año deber usar él sacar 6 millón persona pobreza extremo .,economia,https://expansion.mx/economia/2024/09/22/carlos-slim-critica-pensiones,22/09/2024
22,expansión,anuncio inversión méxico sumar 59.900 mdd primero nueve mes 2024,secretaría economía identifico 197 anuncio público enero septiembre . estados unidos encabezar anuncio .,economia,https://expansion.mx/economia/2024/09/22/anuncios-de-inversion-en-mexico-suman-59-900-mdd-en-primeros-nueve-meses-de-2024,22/09/2024
23,expansión,chino sufrir exceso ... leche,"mercado leche china enfrentar situación complicado exceso oferta , bajo demanda pérdida millonario .",economia,https://expansion.mx/economia/2024/09/20/china-sufre-por-exceso-de-leche,20/09/2024
24,expansión,"eu pedir "" implementación riguroso "" plan certificación aguacate méxico","venta aguacate mexicano estados unidos haber disparar 48% 2019 , alcanzar valor más 3.000 millón dólares año pasado .",economia,https://expansion.mx/economia/2024/09/20/eu-implementacion-rigurosa-certificacion-aguacate-mexico,20/09/2024
25,expansión,banquero pedir evitar arbitraje regulatorio licencia bancario,presidente abm decir producto ofrecer institución financiero deber tener regulación igual mantener incentivo inversión país .,economia,https://expansion.mx/economia/2024/09/20/banqueros-evitar-arbitraje-regulatorio-licencias-bancarias,20/09/2024
26,expansión,banquero esperar ley secundaria reforma judicial dar certidumbre,"aprobación reforma poder judicial , banquero esperar ley secundario afinar detalle permitir reforma "" exitoso "" .",economia,https://expansion.mx/economia/2024/09/20/banqueros-leyes-secundarias-certidumbre-reforma-judicial,20/09/2024
27,expansión,eliminación subsidio gasolina impedir baja precio,"medida disminución estímulo fiscal obedecer más necesidad incrementar recaudación impuesto reducir déficit fiscal , considerar especialista .",economia,https://expansion.mx/economia/2024/09/20/por-que-no-baja-el-precio-de-la-gasolina-en-mexico,20/09/2024
28,expansión,méxico impugnacer fallo determinar pago 37 mdd odyssey marine exploration,"empresa estadounidense ganar arbitraje internacional méxico , considerar semarnat negar arbitrariamente permiso proyecto minero marino bajo california sur .",economia,https://expansion.mx/economia/2024/09/19/mexico-impugnara-fallo-pago-de-37-mdd-odyssey-marine,20/09/2024
29,expansión,24% crédito hipotecario ser cofinanciar infonavit fovissste,"asociación banco méxico decir enero julio año , 16.100 crédito haber dar banca haber tener cofinanciamiento instituto trabajador .",economia,https://expansion.mx/economia/2024/09/19/creditos-hipotecarios-cofinanciados-infonavit-fovissste,19/09/2024
30,expansión,"yellir considerar "" señal mucho positivo "" recorte tasa fed","medida "" reflejar confianza parte fed inflación ceder estar camino meta 2% ( anual ) "" , expresar secretaria tesoro eu .",economia,https://expansion.mx/economia/2024/09/19/yellen-considera-senal-muy-positiva-recorte-de-tasas-de-fed,19/09/2024
31,expansión,cnbv buscar regular report ciberseguridad,regulador buscar empresa ofrecer servicio financiero der homologar criterio reportar haber ser víctima ataque cibernético .,economia,https://expansion.mx/economia/2024/09/19/la-cnbv-buscara-regular-reportes-de-ciberseguridad,19/09/2024
32,expansión,recorte fed dar margen maniobra banco méxico,"decisión política monetario banco central estadounidense , banxico tener oportunidad mantener amplio diferencial tasa , asegurar analista .",economia,https://expansion.mx/economia/2024/09/19/recorte-fed-margen-maniobra-banxico-politica-monetaria,19/09/2024
33,expansión,claudia sheinbaum reunir empresario estados unidos octubre,"medio voz empresarial decir inversión haber detener reforma judicial , marcelo ebrard anunciar asistencia próximo presidenta méxico ceo dialoguir .",economia,https://expansion.mx/economia/2024/09/18/ebrard-anuncia-sheinbaum-reunion-empresas-de-eu,18/09/2024
34,expansión,¿ haber mayor brecha salarial género méxico ?,"banxico realizar análisis brecha salarial género región méxico , resultado demostrar norte ser haber mayor diferencia remuneración hombre mujer .",economia,https://expansion.mx/economia/2024/09/18/brecha-salarial-por-genero-en-mexico,18/09/2024
35,expansión,¿ ser importante tener seguro negocio ?,"seguro no solo cubrir daño material , también poder asegurar continuidad operación caso siniestro , destacar amis .",economia,https://expansion.mx/economia/2024/09/18/por-que-es-importante-tener-un-seguro-para-tu-negocio,18/09/2024
36,expansión,peligrar economía méxico trump gana cumplir arancel : moody's,agencia calificadoro anticipar economía mexicano sufrir recesión 2025 mayor inflación .,economia,https://expansion.mx/economia/2024/09/18/economia-de-mexico-peligra-recesion-si-gana-trump,18/09/2024
37,expansión,rappicard alcanzar 5.107 millón pesos cartera crédito,empresa resaltar partir estrategia ser ofrecer proceso solicitud aprobación solo dos minuto entrega tarjeta físico 30 minuto .,economia,https://expansion.mx/economia/2024/09/18/rappicard-alcanza-5107-mdp-cartera-de-credito,18/09/2024
38,expansión,"fed bajar tasa medio punto porcentual ; aducir "" confianza "" control inflación",responsable política monetario prever tipo referencia reserva federal caer medio punto porcentual final año .,economia,https://expansion.mx/economia/2024/09/18/fed-baja-tasas-medio-punto-porcentual-aduce-confianza-en-control-de-inflacion,18/09/2024
39,expansión,mercado pago recibir financiamiento jp morgan apoyar pyme mexicano,plataforma lograr acuerdo banco inversión 250 millón dólares apoyar pequeño negocio país .,economia,https://expansion.mx/economia/2024/09/18/mercado-pago-recibe-financiamiento-de-jp-morgan,18/09/2024
40,expansión,número súper rico disparar estados unidos chino,población chino menos 100 millón dólares cuenta haber duplicar último 10 año .,economia,https://expansion.mx/economia/2024/09/18/paises-con-mas-super-ricos,18/09/2024
41,expansión,infonavit manejar 2.4 billón pesos activo : carlos martínez,"fondo instituto haber aumentar aumento salarial , mayor aportación patronal , fiscalización empresa , programa regularización crédito .",economia,https://expansion.mx/economia/2024/09/18/cuanto-dinero-maneja-el-infonavit,18/09/2024
42,expansión,impacto nearshoring tendencia laboral metlifar méxico,"escasez talento calificado , importancia beneficio competitivo necesidad cultura organizacional sólido ser principal desafío enfrentar empresa",economia,https://expansion.mx/economia/2024/09/18/el-impacto-nearshoring-mexico-tendencias-laborales-metlife,18/09/2024
43,expansión,"sofipo ver oportunidad figura , pesar migración bancario","asociación mexicano sofipo ( ams ) considerar nuevo regulación , institución poder seguir crecer ayuda regulación tecnología .",economia,https://expansion.mx/economia/2024/09/18/sofipos-ven-oportunidades-en-su-figura-a-pesar-de-la-migracion-bancaria,18/09/2024
44,expansión,afor registrar ganancia agosto ; más alto 9 mes,"afor registrar plusvalía 231.284.6 millón pesos agosto , monto más alto noviembre año pasado .",economia,https://expansion.mx/economia/2024/09/17/afores-plusvalias-record-2024,18/09/2024
45,expansión,ser mercancía más importar méxico exterior,"país más compra méxico ser estados unidos , representar casi 43% total importación , seguido china , 20% japón , 3% .",economia,https://expansion.mx/economia/2024/09/17/estos-son-las-mercancias-que-mas-importa-mexico-desde-el-exterior,17/09/2024
46,expansión,sat obtener 191.506 mdp eficiencia recaudatorio 2024,"mayor eficiencia recaudatorio deber principalmente programa cumplimiento obligación , vigilancia profundo cobranza coactivo .",economia,https://expansion.mx/economia/2024/09/17/sat-obtiene-191-506-mdp-por-eficiencia-recaudatoria,17/09/2024
47,expansión,cet reducir rendimiento previo decisión banxico,"próximo semana , banco méxico ( banxico ) dar conocer decisión política monetario cet disminuir rendimiento plazo .",economia,https://expansion.mx/economia/2024/09/17/rendimientos-cetes-disminuyen,17/09/2024
48,expansión,gobierno sheinbaum necesitar nuevo política atraer inversión,"consumado desaparición proméxico , esfuerzo atraer inversión extranjero dividir . especialista cuestionar ente líder poder lograr él aún más .",economia,https://expansion.mx/economia/2024/09/17/sheinbaum-y-nearshoring-fortalecer-inversion-extranjera,17/09/2024
49,expansión,méxico eu acordar sader supervisar aguacate exportación,gobierno méxico estados unidos acordar transferencia responsabilidad agilizar comercio .,economia,https://expansion.mx/economia/2024/09/16/mexico-y-eu-acuerdan-que-sader-supervise-el-aguacate-para-exportacion,16/09/2024
50,expansión,no ser t-mec ; ser tratado comercial aguardar ebrard,"méxico tener potencial ampliar diversificar exportación , menos cinco tratado , además tener estados unidos canadá .",economia,https://expansion.mx/economia/2024/09/16/no-todo-t-mec-otros-tratados-aguardan-marcelo-ebrard,16/09/2024
51,expansión,"institución crédito incertidumbre reforma judicial , decir moody’s",pequeño mediano empresa enfrentar desaceleración crédito dar falta certeza jurídico institución financiero no bancario .,economia,https://expansion.mx/economia/2024/09/14/instituciones-credito-incertidumbre-reforma-judicial-moodys,14/09/2024
52,expansión,sequía impactar precio peso carne r : banxico,banco méxico destacar sequía provocar productor carne sacrificar ganado antes tiempo no perder peso ; llegar provocar inflación mediano plazo .,economia,https://expansion.mx/economia/2024/09/13/banxico-advierte-impacto-sequias-carne-de-res,13/09/2024
53,expansión,hr ratings bajo previsión crecimiento 1.4% méxico 2024,"agencia calificadoro ver ambiente incertidumbre cambio administración reforma amlo , también recortar pronóstico 2025 .",economia,https://expansion.mx/economia/2024/09/13/hr-ratings-baja-prevision-crecimiento-a-1-4-para-mexico,13/09/2024
54,expansión,gasolina magno ir segundo semana subsidio,"semana 14 20 septiembre , consumidor pagar 6.1752 pesos impuesto especial producción servicio ( ieps ) litro gasolina regular .",economia,https://expansion.mx/economia/2024/09/13/hacienda-quita-subsidio-gasolina-magna-segunda-semana,13/09/2024
55,expansión,banxico proyectar nearshoring méxico 2026 2030,"encuesta banco méxico , 41.3% empresa consultado estimar mayor beneficio proceso relocalización dar periodo .",economia,https://expansion.mx/economia/2024/09/13/banxico-proyecta-apogeo-del-nearshoring-en-mexico-entre-2026-y-2030,13/09/2024
56,expansión,fitch s&p descartar degradar calificación méxico reforma judicial,agencia calificadora ver finanza sólido esperar prudencia fiscal claudia sheinbaum .,economia,https://expansion.mx/economia/2024/09/12/descartan-degradar-calificacion-mexico-reforma-judicial,13/09/2024
57,expansión,"ser antonio martínez dagnino , jefe sat gobierno sheinbaum","antonio martínez dagnino llegar jefatura sat octubre 2022 , luego raquel buenrostro pasar tomar liderazgo secretaría economía .",economia,https://expansion.mx/economia/2024/09/12/quien-es-antonio-martinez-dagnino,12/09/2024
58,expansión,"pemex infonavit , ser octavio romero oropeza","presidenta electa , claudia sheinbaum , dar conocer romero oropeza estar frente instituto fondo nacional vivienda trabajador .",economia,https://expansion.mx/economia/2024/09/12/octavio-romero-oropeza-infonavit-pemex-claudia-sheinbaum,12/09/2024
59,expansión,bbva advertir reforma poder judicial socava estado derecho,análisis banco considerar perspectiva crecimiento económico méxico también poder deteriorar él .,economia,https://expansion.mx/economia/2024/09/12/bbva-advertencia-reforma-poder-judicial,12/09/2024
60,expansión,papel economía bienestar gobierno moderno,"economía bienestar priorizar salud felicidad persona , colocar valor nivel , incluso encima , indicador económico tradicional pib .",economia,https://expansion.mx/economia/2024/09/12/el-papel-de-la-economia-del-bienestar-en-los-gobiernos-modernos,12/09/2024
61,expansión,"salario , programa social remesa mantener consumo méxico","pese inflación mayor tasa interés , consumo privado méxico haber ser pilar economía , tendencia quedar tiempo , advertir analista .",economia,https://expansion.mx/economia/2024/09/12/inflacion-y-tasas-de-interes-consumo-en-mexico-se-mantiene,12/09/2024
62,expansión,moody's prever reforma judicial debilitar calidad crediticia méxico,"cambio sistema judicial perjudicarir futuro inversión nearshoring , decir agencia calificadoro .",economia,https://expansion.mx/economia/2024/09/11/moodys-reforma-judicial-calificacion-mexico,12/09/2024
63,expansión,coparmex advertir reforma judicial afectar proyecto clave economía,"organismo empresarial lamentar aprobación senado república , señalar ser decisión no tomar cuenta diferente voz .",economia,https://expansion.mx/economia/2024/09/11/reforma-judicial-coparmex,11/09/2024
64,expansión,peso mexicano mantener 20 unidad dólar,"aprobación reforma judicial baja inflación eu , moneda apreciar 1.48% frente 20.09 unidad dólar reportada cierre martes .",economia,https://expansion.mx/economia/2024/09/11/peso-mexicano-a-dolar-hoy-11-septiembre-cierre,11/09/2024
65,expansión,méxico ir facilitar respaldar inversión eu : marcelo ebrard,"luego aprobar reforma judicial , próximo secretario economía reviveír postear video red social decir integración dos economía avanzar paso acelerado .",economia,https://expansion.mx/economia/2024/09/11/marcelo-ebrard-facilitara-y-respaldara-inversiones-eu,11/09/2024
66,expansión,inversión extranjero caer estado más “ atractivos ” nearshoring,"falta energía eléctrico , escasez agua mano obra , además infraestructura rebasado transporte poner freno decisión inversión .",economia,https://expansion.mx/economia/2024/09/11/cae-inversion-extranjera-en-estados-norte-nearshoring,11/09/2024
67,expansión,"comce esperar inversión 48.000 mdd , pese reforma judicial","presidente consejo empresarial mexicano comercio exterior destacar prever inversión extranjero directo cierre 2024 40.000 millón dólares , 11% más respecto 2023 .",economia,https://expansion.mx/economia/2024/09/10/comce-inversiones-reforma-judicial,10/09/2024
68,expansión,"inflación cede , banxico enfrentar más reto bajar tasa interés",volatilidad tipo cambio generado avance reforma judicial representar freno banco central bajar tasa interés referencia .,economia,https://expansion.mx/economia/2024/09/10/inflacion-cede-banxico-enfrenta-retos-antes-de-bajar-tasas,10/09/2024
69,expansión,rendimiento cet tocar nivel más bajo enero,rendimiento cet 28 día tener tasa más bajo enero pasado expectativa banxico hacer más recort tasa referencia .,economia,https://expansion.mx/economia/2024/09/10/cetes-rendimiento-bajo-28-dias-caen,10/09/2024
70,expansión,cfe telecom perfilar nuevo ceo impulsar proyecto internet,"dos fuente conocimiento tema , interior compañía haber poner mesa nombre emiliano calderón mercado ser nuevo ceo estatal telecomunicación .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/22/cfe-telecom-perfila-nuevo-ceo,22/09/2024
71,expansión,caliente pasar anunciar apuesta transmitir champions league,compañía haber entrar ‘ guerra streaming deportivo ’ captar parte nicho mercado consolidar principal negocio : apuesta .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/22/caliente-champions-league,22/09/2024
72,expansión,ser audiencia querer conquistar iphone 16,"apple ser consciente usuario iphone 15 difícilmente ir renovar smartphone , haber segmento poder seducir .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/20/iphone-16-esta-es-la-audiencia-que-quiere-conquistar,20/09/2024
73,expansión,microsoft usar energía nuclear alimentar inteligencia artificial,acuerdo microsoft constellation energy permitir reactivar unidad planta nuclear threir mile island cubrir creciente necesidad energético .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/20/microsoft-energia-nuclear-inteligencia-artificial,20/09/2024
74,expansión,onu formular siete recomendación regular ia,onu crear año pasado órgano consultivo 39 miembro abordar problema regulación internacional ia .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/20/la-onu-formula-siete-recomendaciones-para-regular-la-ia,20/09/2024
75,expansión,"ia decidir ser no apto trabajo , ¿ hacer ver ?","ia sí haber demostrar poder ser aliada espacio aplicar , sesgo poder presentar aún ser inconveniente .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/20/la-ia-decide-si-eres-o-no-apto-para-un-trabajo-que-hacer-para-que-te-vea,20/09/2024
76,expansión,amazon prime mgm studio unir mpa,empresa entretenimiento unir netflix paramount pictur .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/amazon-prime-y-mgm-studios-se-unen-a-la-mpa,19/09/2024
77,expansión,amazon lanzar nuevo bot ayudar crecer venta,empresa dar conocer amelia obtener dato venta inventario negocio estar plataforma .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/amazon-lanza-un-nuevo-bot-que-te-ayudara-a-crecer-las-ventas,19/09/2024
78,expansión,playstation lanza edición limitado aspecto noventero,"consola evocar aspecto primero equipo , lanzado sony 1994 , formar parte celebración 30 año .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/playstation-lanza-edicion-limitada-30-aniversario,19/09/2024
79,expansión,usuario reportar alerta sísmico nunca llegar celular,ift haber asegurar hoy empresa enviarir mensaje emergencia sismos nunca llegar . telcel asegurar alerta depender regulador .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/por-que-no-me-llego-mensaje-alerta-sismica-celular,19/09/2024
80,expansión,televisaunivision nombra nuevo ceo exdirectivo google,"tratar daniel alegre , sustitución wade davis , contar amplio experiencia empresa tecnología trabajar comunidad hispano eu , méxico américa latino .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/televisaunivision-nuevo-ceo-exdirectivo-de-google,19/09/2024
81,expansión,inversión conectividad no caer pese política judicial : neutral networks,"ceo compañía neutral networks , enfocado infraestructura crítico , decir necesidad conectividad nivel usuario empresa ser más fuerte agenda política .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/reforma-judicial-riesgo-confianza-invertir-telecomunicaciones,19/09/2024
82,expansión,nintendo the pokémon company demandar creador palworld,"empresa japonés iniciar acción legal contra pocketpair , debido infracción patente desarrollar llamado “ pokémon arma ” .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/19/nintendo-y-the-pokemon-company-demandan-al-creador-de-palworld,19/09/2024
83,expansión,televisaunivisión sustituir wade davis director general,empresa decidir sustituir davis daniel alegre debido resultado compañía caer debajo expectativa interno .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/18/televisaunivision-sustituira-a-wade-davis-como-director-general,19/09/2024
84,expansión,youtube presentar io hacer video ganar ‘ más ’ dinero,empresa llevar cabo made on youtubar evento también señalar número creador obtener mayor parte ingreso venir tv .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/18/youtube-presenta-ia-para-hacer-videos-y-ganar-mas-dinero,18/09/2024
85,expansión,ia generativo transformar operación ingreso empresarial,"uso ia generativo haber crecer sector , impulsar innovación facilitar nuevo forma operar organización .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/18/ia-generativa-transforma-operacion-e-ingresos-empresariales,18/09/2024
86,expansión,amazon agregar paypal método pago pedido comprar prime,"nuevo opción estar disponible usuario realizar compra sitios web tercero , membresía prime .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/18/amazon-agrega-a-paypal-como-metodo-de-pago-prime,18/09/2024
87,expansión,google salir multa antimonopolio 1.670 mmd,caso comenzar supuesto dominio anticompetitivo empresa mercado publicidad línea .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/18/google-se-salva-de-una-multa-presunto-monopolio,18/09/2024
88,expansión,e-commerce chino conquista bolsa valor,"dueño alibar , temu conquistar e-commerce mundo , diversificar negocio .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/18/el-e-commerce-chino-conquista-las-bolsas-de-valores,18/09/2024
89,expansión,¿ funcionar canje teléfono mercado libre ?,"mercado libre lanzar nuevo programa llamado trade smartphón , poder canjear antiguo celular modelo nuevo .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/17/canje-de-telefonos-mercado-libre,18/09/2024
90,expansión,malwarar android permitir retirar dinero cajero automático,"clona dato nfc tarjeta pago retransmite atacante , emular tarjeta original realizar retiro dinero cajero automático .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/17/malware-android-clona-tarjetas-retira-dinero-de-cajeros,18/09/2024
91,expansión,"uber didi operar sitio aicm , pese restricción",usuario continuar pedir servicio taxi aplicación uber apuntar continuar operar regularidad .,ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/17/uber-didi-operan-aicm-pese-a-restricciones,17/09/2024
92,expansión,tiktok vs eu : historia antaño no tener fin claro,"prohibición llegar enero 2025 , empresa interponer demanda evitar restricción , candidato presidencia tampoco querer bloquear .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/17/tiktok-vs-eu-una-historia-de-antano-que-no-tiene-fin-claro,17/09/2024
93,expansión,crear diario personal ia whatsapp,"inteligencia artificial whatsapp , meta ai , poder aprovechar él realizar simplificar tarea . aquí explicar crear diario personal",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/17/diario-personal-ia-whatsapp,17/09/2024
94,expansión,alerta sísmico llegar teléfono próximo 19 septiembre : ift,"telcel , at&amp;t , telefónica bait comenzar enviar notificación emergencia , huracán inundación celular .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/17/ift-mensaje-celulares-simulacro-nacional,17/09/2024
95,expansión,"io 18 , incluir nuevo versión actualizar iphone","todavía no haber integrar apple intelligence , actualización sistema operativo integrar serie mejora .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/17/ios-18-que-incluye-esta-nueva-version-y-como-actualizar-tu-iphone,17/09/2024
96,expansión,ahora usuario uber también deber verificar identidad,"uber implementar nuevo verificación identidad pasajero , objetivo ofrecer mayor seguridad conductor evitar fraude plataforma .",ciencia y tecnología,https://expansion.mx/tecnologia/2024/09/17/usuarios-de-uber-tambien-deberan-verificarse,17/09/2024
